QR Number,Timestamp,Parked?,# People in Car,Where did They Go?
31,6/23/2026 6:10 PM,TRUE,2,
97,6/23/2026 6:10 PM,TRUE,2,
104,6/23/2026 6:11 PM,TRUE,3,
105,6/23/2026 6:11 PM,TRUE,2,
10,6/23/2026 6:11 PM,TRUE,2,
12,6/23/2026 6:13 PM,TRUE,2,
96,6/23/2026 6:15 PM,TRUE,2,
116,6/23/2026 6:22 PM,TRUE,2,
3,6/23/2026 6:24 PM,TRUE,1,
54,6/23/2026 6:30 PM,TRUE,1,
43,6/23/2026 6:31 PM,TRUE,2,
60,6/23/2026 6:34 PM,TRUE,2,
75,6/23/2026 6:36 PM,TRUE,3,
47,6/23/2026 6:36 PM,TRUE,3,
102,6/23/2026 6:39 PM,TRUE,5,
114,6/23/2026 6:40 PM,TRUE,2,
121,6/23/2026 6:44 PM,TRUE,2,
123,6/23/2026 6:44 PM,TRUE,2,
68,6/23/2026 6:50 PM,TRUE,2,
66,6/23/2026 6:52 PM,TRUE,2,
119,6/23/2026 6:53 PM,TRUE,4,
76,6/23/2026 6:54 PM,TRUE,2,
4,6/23/2026 6:54 PM,TRUE,6,
13,6/23/2026 6:55 PM,TRUE,3,
27,6/23/2026 6:55 PM,TRUE,2,
51,6/23/2026 6:57 PM,TRUE,2,
14,6/23/2026 6:58 PM,TRUE,4,
113,6/23/2026 6:58 PM,TRUE,2,
81,6/23/2026 6:59 PM,TRUE,2,
126,6/23/2026 7:00 PM,TRUE,3,
127,6/23/2026 7:00 PM,TRUE,3,
21,6/23/2026 4:16 PM,TRUE,2,
24,6/23/2026 16:20:10,TRUE,2,
8,6/23/2026 16:27:53,TRUE,2,
29,6/23/2026 16:29:36,TRUE,2,
37,6/23/2026 16:30:04,TRUE,2,
46,6/23/2026 16:34:03,TRUE,2,
15,6/23/2026 16:41:50,TRUE,2,
30,6/23/2026 16:42:30,TRUE,3,
39,6/23/2026 16:43:44,TRUE,2,
48,6/23/2026 16:45:08,FALSE,3,
79,6/23/2026 16:50:52,TRUE,2,
36,6/23/2026 16:58:24,TRUE,2,
67,6/23/2026 16:58:48,TRUE,2,
77,6/23/2026 16:59:55,TRUE,2,
18,6/23/2026 17:00:14,TRUE,2,
22,6/23/2026 19:03:49,TRUE,4,
131,6/23/2026 19:04:08,TRUE,2,
42,6/23/2026 19:07:12,TRUE,2,
85,6/23/2026 19:07:40,TRUE,2,
41,6/23/2026 19:09:40,TRUE,2,
118,6/23/2026 19:11:46,TRUE,4,
130,6/23/2026 19:12:41,TRUE,2,
8,6/23/2026 19:15:25,TRUE,4,
98,6/23/2026 19:16:59,TRUE,2,
132,6/23/2026 19:20:46,TRUE,2,
106,6/23/2026 19:26:15,TRUE,2,
133,6/23/2026 19:26:47,TRUE,2,
120,6/23/2026 19:27:35,TRUE,2,
115,6/23/2026 19:30:12,TRUE,1,
108,6/23/2026 19:30:42,TRUE,2,
16,6/23/2026 19:34:09,TRUE,3,
137,6/23/2026 19:40:59,TRUE,2,
56,6/23/2026 19:41:11,TRUE,2,
28,6/23/2026 19:49:09,TRUE,2,
135,6/23/2026 19:53:20,TRUE,1,
117,6/23/2026 19:56:27,TRUE,2,
46,6/23/2026 20:02:35,TRUE,2,
100,6/23/2026 20:04:12,TRUE,5,
112,6/23/2026 20:10:18,TRUE,2,
89,6/23/2026 20:13:05,TRUE,4,
125,6/23/2026 20:15:00,TRUE,2,
136,6/23/2026 20:39:19,TRUE,2,
128,6/23/2026 20:43:05,TRUE,2,
122,6/23/2026 20:43:28,TRUE,2,
129,6/23/2026 20:43:54,TRUE,4,
103,6/23/2026 20:49:18,TRUE,3,
50,6/23/2026 20:49:50,TRUE,3,
134,6/23/2026 20:52:09,TRUE,3,
124,6/23/2026 20:57:53,TRUE,2,
