QR Number,Timestamp,Parked?,# People in Car,Where did They Go?
192,6/28/2026 10:51 AM,TRUE,2,Jordan Pond
296,6/28/2026 10:51 AM,FALSE,2,
295,6/28/2026 10:51 AM,FALSE,4,
104,6/28/2026 10:51 AM,FALSE,2,
140,6/28/2026 10:52 AM,TRUE,4,Jordan Pond
11,6/28/2026 10:52 AM,FALSE,2,
15,6/28/2026 10:52 AM,FALSE,4,
291,6/28/2026 10:52 AM,FALSE,3,
212,6/28/2026 10:52 AM,TRUE,1,Other Walking Trails
55,6/28/2026 9:11 AM,TRUE,3,Jordan Pond
35,6/28/2026 10:53 AM,FALSE,4,
294,6/28/2026 10:53 AM,FALSE,1,
64,6/28/2026 10:53 AM,FALSE,1,
18,6/28/2026 9:13 AM,TRUE,2,Jordan Pond
14,6/28/2026 10:54 AM,FALSE,2,
22,6/28/2026 10:54 AM,FALSE,1,
116,6/28/2026 10:55 AM,TRUE,2,Jordan Pond
33,6/28/2026 10:56 AM,TRUE,1,
28,6/28/2026 10:56 AM,TRUE,4,"Jordan Pond House, Jordan Pond"
7,6/28/2026 10:56 AM,FALSE,1,
37,6/28/2026 1:37 PM,TRUE,2,Jordan Pond House
139,6/28/2026 10:59 AM,TRUE,2,
60,6/28/2026 11:00 AM,TRUE,4,
97,6/28/2026 11:04 AM,TRUE,2,Jordan Pond
62,6/28/2026 11:04:28,FALSE,5,
68,6/28/2026 11:04:56,FALSE,2,
204,6/28/2026 11:06:48,FALSE,3,
290,6/28/2026 11:07:07,FALSE,3,
212,6/28/2026 11:07:22,FALSE,2,
14,6/28/2026 11:07:38,FALSE,1,
294,6/28/2026 11:07:59,FALSE,2,
15,6/28/2026 11:08:15,FALSE,2,
11,6/28/2026 11:08:45,FALSE,1,
291,6/28/2026 11:09:00,FALSE,2,
264,6/28/2026 11:09:19,FALSE,2,
296,6/28/2026 11:09:54,FALSE,4,
124,6/28/2026 11:10:08,FALSE,2,
121,6/28/2026 11:10:26,FALSE,3,
13,6/28/2026 11:10:38,FALSE,2,
235,6/28/2026 11:11:10,FALSE,4,
129,6/28/2026 11:11:40,FALSE,2,
233,6/28/2026 11:11:58,FALSE,5,
122,6/28/2026 11:12:22,FALSE,2,
147,6/28/2026 11:16:39,TRUE,2,Jordan Pond
232,6/28/2026 11:19:36,FALSE,2,
110,6/28/2026 11:21:58,TRUE,1,Jordan Pond
228,6/28/2026 11:22:14,FALSE,2,
289,6/28/2026 11:24:21,FALSE,5,
234,6/28/2026 11:25:31,FALSE,2,
158,6/28/2026 11:26:13,TRUE,2,Jordan Pond
15,6/28/2026 11:31:24,FALSE,2,
14,6/28/2026 11:33:32,FALSE,5,
279,6/28/2026 11:33:50,FALSE,2,
93,6/28/2026 11:34:06,FALSE,2,
200,6/28/2026 11:34:39,TRUE,5,Jordan Pond
177,6/28/2026 11:34:59,TRUE,2,Jordan Pond
252,6/28/2026 11:35:22,FALSE,3,
233,6/28/2026 11:35:44,FALSE,2,
94,6/28/2026 11:36:05,TRUE,3,"Other Walking Trails, Jordan Pond"
47,6/28/2026 11:36:39,TRUE,2,"Other Walking Trails, Jordan Pond"
291,6/28/2026 11:37:13,FALSE,2,
75,6/28/2026 11:37:37,FALSE,4,
55,6/28/2026 11:38:05,FALSE,2,
124,6/28/2026 11:38:23,FALSE,4,
174,6/28/2026 11:39:36,TRUE,2,Jordan Pond
294,6/28/2026 11:40:02,FALSE,3,
82,6/28/2026 11:40:27,TRUE,2,
266,6/28/2026 11:41:22,FALSE,2,
235,6/28/2026 11:42:07,FALSE,2,
92,6/28/2026 11:42:42,TRUE,2,"Other Walking Trails, Jordan Pond"
254,6/28/2026 11:43:00,TRUE,5,Jordan Pond
149,6/28/2026 11:43:41,FALSE,3,
17,6/28/2026 11:44:54,FALSE,2,
35,6/28/2026 11:45:13,FALSE,2,
16,6/28/2026 11:45:39,FALSE,3,
192,6/28/2026 11:46:07,FALSE,5,
8,6/28/2026 11:48:45,TRUE,2,
217,6/28/2026 14:34:49,TRUE,5,"Jordan Pond House, Jordan Pond"
258,6/28/2026 11:49:33,FALSE,2,
212,6/28/2026 11:49:44,FALSE,4,
128,6/28/2026 11:50:14,FALSE,2,
175,6/28/2026 14:36:32,TRUE,4,"Jordan Pond House, Other Walking Trails, Jordan Pond"
64,6/28/2026 11:52:25,TRUE,2,Jordan Pond House
180,6/28/2026 11:53:53,TRUE,4,Jordan Pond
146,6/28/2026 11:54:39,TRUE,2,Other Walking Trails
48,6/28/2026 15:02:16,TRUE,2,"Jordan Pond House, Other Walking Trails, Jordan Pond"
95,6/28/2026 15:02:47,TRUE,2,Jordan Pond House
147,6/28/2026 15:03:06,TRUE,1,Jordan Pond
191,6/28/2026 15:05:13,TRUE,5,
44,6/28/2026 15:05:55,FALSE,2,
83,6/28/2026 15:06:14,TRUE,2,Jordan Pond
144,6/28/2026 15:06:29,TRUE,2,"Jordan Pond House, Jordan Pond"
293,6/28/2026 15:06:46,FALSE,2,
35,6/28/2026 15:08:30,TRUE,2,Other Walking Trails
289,6/28/2026 15:10:51,TRUE,2,Jordan Pond House
192,6/28/2026 15:11:03,FALSE,4,
218,6/28/2026 15:11:16,TRUE,1,
173,6/28/2026 15:12:26,TRUE,1,Jordan Pond
296,6/28/2026 15:13:02,TRUE,3,Jordan Pond
81,6/28/2026 15:13:17,TRUE,4,Jordan Pond
245,6/28/2026 15:13:28,TRUE,4,Jordan Pond House
128,6/28/2026 15:14:13,TRUE,5,Jordan Pond
87,6/28/2026 15:14:47,TRUE,4,Jordan Pond House
109,6/28/2026 15:14:59,TRUE,2,"Jordan Pond House, Jordan Pond"
11,6/28/2026 15:15:25,TRUE,2,"Jordan Pond House, Jordan Pond"
94,6/28/2026 15:16:05,TRUE,7,
249,6/28/2026 15:16:54,TRUE,2,
45,6/28/2026 15:17:09,TRUE,2,Jordan Pond House
190,6/28/2026 15:17:24,TRUE,2,
187,6/28/2026 15:17:35,TRUE,2,"Jordan Pond House, Jordan Pond"
49,6/28/2026 15:17:49,TRUE,2,
17,6/28/2026 15:18:14,TRUE,6,Jordan Pond
162,6/28/2026 15:18:41,TRUE,2,"Jordan Pond House, Other Walking Trails"
2,6/28/2026 15:18:58,TRUE,5,"Jordan Pond House, Jordan Pond"
52,6/28/2026 15:19:59,TRUE,4,
216,6/28/2026 15:20:16,TRUE,2,
253,6/28/2026 15:20:29,TRUE,3,Jordan Pond
163,6/28/2026 15:21:03,TRUE,5,Jordan Pond
164,6/28/2026 15:22:15,TRUE,2,
186,6/28/2026 15:22:48,TRUE,3,"Jordan Pond House, Jordan Pond"
255,6/28/2026 15:24:04,TRUE,2,
236,6/28/2026 15:24:21,TRUE,4,"Other Walking Trails, Jordan Pond"
170,6/28/2026 16:08:38,TRUE,1,"Other Walking Trails, Jordan Pond"
181,6/28/2026 15:27:14,TRUE,2,"Other Walking Trails, Jordan Pond"
277,6/28/2026 15:27:35,TRUE,2,Jordan Pond
250,6/28/2026 15:27:50,TRUE,2,"Jordan Pond House, Jordan Pond"
185,6/28/2026 15:28:37,TRUE,2,"Jordan Pond House, Other Walking Trails, Jordan Pond"
79,6/28/2026 15:29:37,FALSE,2,
194,6/28/2026 15:29:48,TRUE,1,"Jordan Pond House, Jordan Pond"
98,6/28/2026 15:30:21,TRUE,3,"Jordan Pond House, Jordan Pond"
53,6/28/2026 15:30:53,TRUE,4,Jordan Pond
179,6/28/2026 15:31:37,TRUE,4,Jordan Pond
56,6/28/2026 15:33:00,TRUE,5,Jordan Pond
100,6/28/2026 15:33:18,TRUE,2,Jordan Pond
92,6/28/2026 15:33:31,TRUE,5,
24,6/28/2026 15:34:38,TRUE,2,
195,6/28/2026 15:35:12,TRUE,2,Other Walking Trails
69,6/28/2026 15:35:23,TRUE,4,"Jordan Pond House, Other Walking Trails"
281,6/28/2026 15:35:48,TRUE,2,"Jordan Pond House, Other Walking Trails"
221,6/28/2026 15:36:07,TRUE,4,"Other Walking Trails, Jordan Pond"
196,6/28/2026 15:36:31,TRUE,3,Jordan Pond
70,6/28/2026 15:37:21,TRUE,4,Jordan Pond
49,6/28/2026 15:37:56,FALSE,3,
110,6/28/2026 15:40:38,TRUE,4,"Other Walking Trails, Jordan Pond"
97,6/28/2026 15:42:37,TRUE,4,Jordan Pond
155,6/28/2026 15:44:29,TRUE,2,Jordan Pond
177,6/28/2026 15:45:40,TRUE,2,"Jordan Pond House, Other Walking Trails, Jordan Pond"
139,6/28/2026 15:46:07,TRUE,2,Jordan Pond
180,6/28/2026 15:46:41,TRUE,7,"Jordan Pond House, Jordan Pond"
12,6/28/2026 15:46:58,TRUE,3,"Jordan Pond House, Jordan Pond"
148,6/28/2026 15:47:58,TRUE,2,
217,6/28/2026 15:48:28,TRUE,2,Jordan Pond House
274,6/28/2026 15:49:00,TRUE,2,Jordan Pond
210,6/28/2026 15:50:12,TRUE,4,
114,6/28/2026 15:50:41,TRUE,2,Jordan Pond House
75,6/28/2026 15:51:53,TRUE,7,Jordan Pond
64,6/28/2026 15:54:07,TRUE,6,"Jordan Pond House, Jordan Pond"
20,6/28/2026 15:54:45,TRUE,5,
153,6/28/2026 15:54:59,TRUE,3,Jordan Pond
209,6/28/2026 15:55:15,TRUE,4,Jordan Pond
223,6/28/2026 15:55:38,TRUE,3,Jordan Pond
76,6/28/2026 7:29:02,TRUE,2,Jordan Pond
14,6/28/2026 15:55:55,TRUE,3,Other Walking Trails
66,6/28/2026 7:40:16,TRUE,2,Jordan Pond
39,6/28/2026 7:45:59,TRUE,2,Jordan Pond
43,6/28/2026 7:59:58,TRUE,1,Jordan Pond
66,6/28/2026 15:56:06,TRUE,5,
263,6/28/2026 15:56:18,TRUE,2,
237,6/28/2026 15:58:47,TRUE,2,
141,6/28/2026 15:58:57,TRUE,5,Jordan Pond
23,6/28/2026 8:00:12,TRUE,2,Jordan Pond
124,6/28/2026 16:00:20,TRUE,4,"Jordan Pond House, Jordan Pond"
120,6/28/2026 11:56:27,FALSE,2,
79,6/28/2026 11:56:58,TRUE,4,"Jordan Pond House, Jordan Pond"
13,6/28/2026 11:58:39,FALSE,2,
264,6/28/2026 11:59:28,FALSE,3,
140,6/28/2026 12:00:02,FALSE,4,
254,6/28/2026 12:01:04,FALSE,4,
65,6/28/2026 12:01:49,FALSE,1,
77,6/28/2026 12:02:13,TRUE,2,Other Walking Trails
142,6/28/2026 12:02:30,FALSE,3,
30,6/28/2026 12:05:11,TRUE,2,"Jordan Pond House, Jordan Pond"
4,6/28/2026 12:05:36,TRUE,2,"Jordan Pond House, Jordan Pond"
190,6/28/2026 16:53:48,TRUE,2,"Jordan Pond House, Jordan Pond"
126,6/28/2026 12:06:07,FALSE,2,
185,6/28/2026 12:06:20,FALSE,2,
233,6/28/2026 12:06:55,FALSE,4,
40,6/28/2026 12:07:19,TRUE,4,Jordan Pond House
148,6/28/2026 12:07:37,TRUE,2,Jordan Pond
25,6/28/2026 12:08:01,TRUE,2,"Jordan Pond House, Jordan Pond"
190,6/28/2026 12:08:26,TRUE,2,Jordan Pond
168,6/28/2026 12:08:49,FALSE,2,
171,6/28/2026 12:09:12,TRUE,2,Other Walking Trails
6,6/28/2026 12:09:56,TRUE,2,"Jordan Pond House, Other Walking Trails, Jordan Pond"
276,6/28/2026 12:10:13,FALSE,2,
64,6/28/2026 12:10:55,FALSE,2,
268,6/28/2026 12:11:28,TRUE,2,
85,6/28/2026 12:11:47,TRUE,2,"Jordan Pond House, Jordan Pond"
211,6/28/2026 12:12:11,TRUE,3,Jordan Pond House
257,6/28/2026 12:12:50,TRUE,2,"Jordan Pond House, Jordan Pond"
61,6/28/2026 12:13:09,TRUE,2,Jordan Pond
146,6/28/2026 12:13:22,FALSE,4,
90,6/28/2026 12:14:17,TRUE,2,"Jordan Pond House, Jordan Pond"
224,6/28/2026 12:15:30,TRUE,4,"Jordan Pond House, Jordan Pond"
170,6/28/2026 12:16:02,TRUE,2,Jordan Pond
83,6/28/2026 12:16:27,TRUE,2,Jordan Pond House
183,6/28/2026 12:17:34,FALSE,2,
14,6/28/2026 12:17:47,FALSE,2,
223,6/28/2026 12:18:02,TRUE,5,Jordan Pond
222,6/28/2026 12:18:24,TRUE,2,Jordan Pond
101,6/28/2026 12:18:39,TRUE,3,Jordan Pond
158,6/28/2026 12:18:54,FALSE,2,
229,6/28/2026 12:19:19,TRUE,3,Jordan Pond House
108,6/28/2026 12:19:36,TRUE,4,"Jordan Pond House, Jordan Pond"
47,6/28/2026 12:19:50,TRUE,2,"Jordan Pond House, Jordan Pond"
103,6/28/2026 12:21:19,TRUE,2,Jordan Pond
81,6/28/2026 12:21:40,TRUE,2,"Jordan Pond House, Other Walking Trails, Jordan Pond"
176,6/28/2026 12:23:34,TRUE,2,"Jordan Pond House, Jordan Pond"
97,6/28/2026 12:23:53,FALSE,1,
221,6/28/2026 12:24:27,FALSE,5,
87,6/28/2026 12:24:53,TRUE,2,"Jordan Pond House, Other Walking Trails, Jordan Pond"
24,6/28/2026 12:25:11,TRUE,3,"Jordan Pond House, Other Walking Trails, Jordan Pond"
259,6/28/2026 12:25:25,TRUE,2,Jordan Pond
38,6/28/2026 12:25:47,FALSE,2,
244,6/28/2026 12:26:08,TRUE,1,"Jordan Pond House, Jordan Pond"
139,6/28/2026 12:26:38,FALSE,3,
31,6/28/2026 8:11:28,TRUE,2,"Other Walking Trails, Jordan Pond"
43,6/28/2026 12:27:08,TRUE,2,"Jordan Pond House, Jordan Pond"
27,6/28/2026 8:34:05,TRUE,2,Jordan Pond
40,6/28/2026 8:41:13,TRUE,3,Jordan Pond
41,6/28/2026 12:27:25,TRUE,2,
173,6/28/2026 12:27:35,FALSE,2,
257,6/28/2026 12:27:58,FALSE,1,
172,6/28/2026 12:29:38,TRUE,4,"Jordan Pond House, Jordan Pond"
150,6/28/2026 12:30:01,TRUE,2,Jordan Pond House
21,6/28/2026 12:30:27,TRUE,4,"Jordan Pond House, Jordan Pond"
293,6/28/2026 12:30:43,TRUE,1,"Other Walking Trails, Jordan Pond"
115,6/28/2026 12:31:00,TRUE,3,
276,6/28/2026 12:31:19,FALSE,2,
225,6/28/2026 12:31:43,TRUE,2,Jordan Pond
253,6/28/2026 12:31:56,TRUE,2,Jordan Pond House
263,6/28/2026 12:32:15,FALSE,2,
289,6/28/2026 12:35:57,FALSE,2,
6,6/28/2026 12:37:55,FALSE,2,
171,6/28/2026 12:38:21,FALSE,1,
188,6/28/2026 12:38:37,FALSE,2,
274,6/28/2026 12:38:50,FALSE,4,
4,6/28/2026 12:39:07,FALSE,4,
142,6/28/2026 12:39:19,FALSE,2,
292,6/28/2026 12:40:02,TRUE,4,"Jordan Pond House, Other Walking Trails"
118,6/28/2026 12:41:29,TRUE,2,"Jordan Pond House, Jordan Pond"
281,6/28/2026 12:42:17,TRUE,2,
10,6/28/2026 12:42:30,FALSE,3,
13,6/28/2026 12:42:41,FALSE,3,
79,6/28/2026 12:43:01,FALSE,5,
70,6/28/2026 12:43:42,TRUE,3,Jordan Pond
164,6/28/2026 12:44:20,TRUE,3,"Other Walking Trails, Jordan Pond"
63,6/28/2026 12:46:10,TRUE,2,Jordan Pond
264,6/28/2026 12:46:22,FALSE,2,
153,6/28/2026 12:46:33,TRUE,5,
86,6/28/2026 12:46:51,TRUE,2,"Other Walking Trails, Jordan Pond"
250,6/28/2026 12:47:03,TRUE,2,Jordan Pond
66,6/28/2026 12:47:19,TRUE,2,Jordan Pond
230,6/28/2026 12:47:40,FALSE,2,
141,6/28/2026 12:47:57,TRUE,2,"Jordan Pond House, Jordan Pond"
7,6/28/2026 12:48:15,TRUE,2,Jordan Pond
161,6/28/2026 12:48:28,TRUE,2,"Jordan Pond House, Jordan Pond"
249,6/28/2026 12:48:54,TRUE,4,Jordan Pond
248,6/28/2026 12:49:15,TRUE,4,"Other Walking Trails, Jordan Pond"
216,6/28/2026 12:49:38,TRUE,3,Jordan Pond
179,6/28/2026 12:50:12,TRUE,4,"Jordan Pond House, Jordan Pond"
121,6/28/2026 12:50:24,TRUE,2,"Jordan Pond House, Jordan Pond"
31,6/28/2026 12:50:46,TRUE,2,"Jordan Pond House, Jordan Pond"
255,6/28/2026 12:51:31,FALSE,2,
168,6/28/2026 12:52:08,FALSE,2,
39,6/28/2026 12:52:23,TRUE,2,"Jordan Pond House, Jordan Pond"
40,6/28/2026 12:52:42,FALSE,2,
148,6/28/2026 12:53:01,FALSE,4,
65,6/28/2026 12:53:19,FALSE,2,
201,6/28/2026 12:53:32,FALSE,2,
73,6/28/2026 12:53:53,FALSE,2,
246,6/28/2026 12:55:09,TRUE,2,"Jordan Pond House, Jordan Pond"
146,6/28/2026 12:55:23,FALSE,2,
181,6/28/2026 12:55:58,FALSE,2,
196,6/28/2026 12:57:17,TRUE,4,"Jordan Pond House, Jordan Pond"
219,6/28/2026 12:58:40,TRUE,4,Jordan Pond
114,6/28/2026 13:36:26,TRUE,2,"Other Walking Trails, Jordan Pond"
35,6/28/2026 11:01:31,FALSE,3,
189,6/28/2026 13:36:51,TRUE,2,"Jordan Pond House, Jordan Pond"
57,6/28/2026 11:01:56,TRUE,2,"Jordan Pond House, Jordan Pond"
98,6/28/2026 11:02:29,TRUE,3,
155,6/28/2026 13:37:12,FALSE,2,
166,6/28/2026 13:37:45,TRUE,4,"Jordan Pond House, Other Walking Trails, Jordan Pond"
285,6/28/2026 13:38:05,TRUE,3,Jordan Pond
16,6/28/2026 11:03:40,FALSE,4,
44,6/28/2026 11:04:10,FALSE,3,
125,6/28/2026 11:04:40,FALSE,3,
22,6/28/2026 11:04:58,FALSE,2,
83,6/28/2026 11:06:32,TRUE,2,Jordan Pond
208,6/28/2026 11:07:04,TRUE,3,
265,6/28/2026 11:07:53,FALSE,2,
269,6/28/2026 11:08:35,FALSE,3,
187,6/28/2026 11:08:57,FALSE,2,
54,6/28/2026 11:09:39,TRUE,2,Jordan Pond
104,6/28/2026 11:10:09,FALSE,3,
295,6/28/2026 11:10:32,FALSE,4,
266,6/28/2026 11:11:32,FALSE,2,
143,6/28/2026 11:11:48,FALSE,4,
126,6/28/2026 11:14:23,FALSE,2,
120,6/28/2026 11:15:24,FALSE,4,
140,6/28/2026 11:16:15,FALSE,4,
280,6/28/2026 11:17:31,FALSE,4,
66,6/28/2026 11:17:53,FALSE,4,
119,6/28/2026 11:19:26,FALSE,4,
131,6/28/2026 11:20:05,FALSE,2,
286,6/28/2026 11:20:59,FALSE,2,
100,6/28/2026 11:21:13,TRUE,2,Jordan Pond
285,6/28/2026 11:21:34,FALSE,1,
96,6/28/2026 11:21:51,TRUE,3,"Other Walking Trails, Jordan Pond"
185,6/28/2026 11:22:08,FALSE,5,
206,6/28/2026 11:23:35,FALSE,2,
198,6/28/2026 11:24:01,FALSE,6,
199,6/28/2026 11:25:31,TRUE,2,Jordan Pond
10,6/28/2026 11:26:06,FALSE,2,
38,6/28/2026 11:26:33,TRUE,4,Jordan Pond
221,6/28/2026 11:27:33,TRUE,4,Jordan Pond
67,6/28/2026 11:28:52,TRUE,3,Jordan Pond
18,6/28/2026 11:29:31,FALSE,2,
284,6/28/2026 11:31:20,FALSE,4,
86,6/28/2026 11:31:50,FALSE,2,
53,6/28/2026 11:32:05,TRUE,2,"Other Walking Trails, Jordan Pond"
56,6/28/2026 11:32:29,TRUE,4,
9,6/28/2026 11:32:43,TRUE,2,Other Walking Trails
264,6/28/2026 11:33:31,FALSE,1,
204,6/28/2026 11:33:51,FALSE,2,
11,6/28/2026 11:34:07,FALSE,2,
22,6/28/2026 11:35:28,FALSE,2,
13,6/28/2026 11:35:44,FALSE,3,
49,6/28/2026 11:36:13,TRUE,5,Other Walking Trails
89,6/28/2026 11:36:41,FALSE,2,
104,6/28/2026 11:37:14,FALSE,2,
23,6/28/2026 11:37:39,FALSE,1,
97,6/28/2026 11:37:59,FALSE,2,
143,6/28/2026 11:38:21,FALSE,3,
208,6/28/2026 11:38:58,FALSE,2,
71,6/28/2026 11:39:25,FALSE,3,
255,6/28/2026 11:39:53,TRUE,2,Jordan Pond
40,6/28/2026 11:40:28,FALSE,2,
209,6/28/2026 11:41:07,FALSE,4,
295,6/28/2026 11:41:23,FALSE,1,
125,6/28/2026 11:42:09,FALSE,2,
54,6/28/2026 11:42:42,FALSE,3,
1,6/28/2026 11:42:55,FALSE,4,
62,6/28/2026 11:43:36,FALSE,2,
187,6/28/2026 11:44:01,FALSE,2,
269,6/28/2026 11:44:25,FALSE,1,
201,6/28/2026 11:44:41,FALSE,2,
154,6/28/2026 11:44:59,FALSE,2,
116,6/28/2026 11:45:39,FALSE,2,
57,6/28/2026 11:45:55,FALSE,3,
242,6/28/2026 11:46:35,FALSE,3,
276,6/28/2026 11:46:54,FALSE,5,
177,6/28/2026 11:48:40,FALSE,2,
73,6/28/2026 11:49:10,TRUE,2,
200,6/28/2026 11:49:21,FALSE,4,
183,6/28/2026 11:50:35,TRUE,2,Jordan Pond
189,6/28/2026 11:51:11,FALSE,2,
117,6/28/2026 11:53:03,TRUE,3,"Other Walking Trails, Jordan Pond"
7,6/28/2026 11:53:35,FALSE,2,
145,6/28/2026 11:53:53,TRUE,2,"Jordan Pond House, Other Walking Trails, Jordan Pond"
181,6/28/2026 11:54:37,TRUE,4,Jordan Pond
84,6/28/2026 11:55:51,TRUE,2,"Jordan Pond House, Jordan Pond"
157,6/28/2026 11:56:20,TRUE,2,Jordan Pond
184,6/28/2026 11:56:57,TRUE,2,Jordan Pond
285,6/28/2026 11:58:30,FALSE,2,
280,6/28/2026 11:59:20,FALSE,4,
75,6/28/2026 11:59:57,FALSE,3,
11,6/28/2026 12:00:17,FALSE,4,
132,6/28/2026 12:00:30,TRUE,2,Jordan Pond
53,6/28/2026 12:00:56,FALSE,5,
286,6/28/2026 12:01:45,FALSE,4,
230,6/28/2026 12:02:01,FALSE,3,
82,6/28/2026 12:02:19,FALSE,1,
131,6/28/2026 12:05:40,FALSE,2,
3,6/28/2026 12:06:09,TRUE,3,"Other Walking Trails, Jordan Pond"
128,6/28/2026 12:06:47,FALSE,2,
215,6/28/2026 12:07:04,FALSE,4,
22,6/28/2026 12:07:25,FALSE,3,
192,6/28/2026 12:07:43,FALSE,4,
160,6/28/2026 12:08:17,TRUE,3,
117,6/28/2026 12:08:41,FALSE,2,
188,6/28/2026 12:09:15,TRUE,4,Jordan Pond
189,6/28/2026 12:11:29,FALSE,4,
198,6/28/2026 12:13:28,FALSE,3,
218,6/28/2026 12:14:34,FALSE,3,
275,6/28/2026 12:22:21,TRUE,2,Jordan Pond
54,6/28/2026 12:22:38,FALSE,2,
278,6/28/2026 12:27:48,TRUE,2,
105,6/28/2026 12:28:07,TRUE,4,"Jordan Pond House, Jordan Pond"
197,6/28/2026 12:43:08,TRUE,3,
29,6/28/2026 12:43:38,TRUE,6,Jordan Pond
34,6/28/2026 12:47:27,TRUE,4,"Jordan Pond House, Other Walking Trails, Jordan Pond"
12,6/28/2026 12:52:12,TRUE,2,"Other Walking Trails, Jordan Pond"
233,6/28/2026 12:52:45,FALSE,2,
50,6/28/2026 12:53:10,TRUE,1,
116,6/28/2026 12:53:27,FALSE,2,
165,6/28/2026 12:55:18,TRUE,1,Jordan Pond
300,6/28/2026 12:56:21,TRUE,4,Jordan Pond
163,6/28/2026 12:31:30,FALSE,2,
225,6/28/2026 16:01:26,TRUE,3,"Other Walking Trails, Jordan Pond"
19,6/28/2026 12:36:11,TRUE,1,Jordan Pond
222,6/28/2026 16:01:59,TRUE,2,"Jordan Pond House, Jordan Pond"
119,6/28/2026 12:59:40,TRUE,1,
174,6/28/2026 16:02:21,TRUE,4,"Jordan Pond House, Other Walking Trails, Jordan Pond"
283,6/28/2026 12:59:57,TRUE,5,Jordan Pond
77,6/28/2026 16:02:51,TRUE,2,Jordan Pond House
43,6/28/2026 13:00:21,FALSE,2,
140,6/28/2026 16:03:18,TRUE,4,"Jordan Pond House, Jordan Pond"
244,6/28/2026 13:00:37,FALSE,3,
41,6/28/2026 16:03:35,TRUE,2,
34,6/28/2026 16:03:48,TRUE,2,Jordan Pond
204,6/28/2026 16:04:14,TRUE,2,
85,6/28/2026 16:04:59,TRUE,2,
227,6/28/2026 13:00:59,TRUE,2,"Jordan Pond House, Jordan Pond"
95,6/28/2026 13:01:16,TRUE,4,"Jordan Pond House, Jordan Pond"
241,6/28/2026 13:01:33,TRUE,4,Other Walking Trails
254,6/28/2026 13:02:44,TRUE,2,
126,6/28/2026 16:05:54,TRUE,4,"Jordan Pond House, Jordan Pond"
59,6/28/2026 16:06:27,TRUE,2,"Jordan Pond House, Jordan Pond"
28,6/28/2026 16:06:45,TRUE,4,"Jordan Pond House, Jordan Pond"
273,6/28/2026 13:03:00,TRUE,4,"Jordan Pond House, Jordan Pond"
116,6/28/2026 16:07:50,TRUE,2,
2,6/28/2026 13:03:24,TRUE,2,"Other Walking Trails, Jordan Pond"
102,6/28/2026 13:03:36,TRUE,4,
78,6/28/2026 13:03:44,TRUE,3,"Jordan Pond House, Jordan Pond"
72,6/28/2026 16:08:17,TRUE,2,"Jordan Pond House, Jordan Pond"
