QR Number,Timestamp,Parked?,# People in Car,Where did They Go?
66,6/29/2026 13:40:27,TRUE,2,
62,6/29/2026 13:42:44,TRUE,4,
218,6/29/2026 12:44:01,FALSE,2,
230,6/29/2026 12:44:21,FALSE,2,
226,6/29/2026 12:47:54,FALSE,5,
197,6/29/2026 12:48:26,FALSE,2,
165,6/29/2026 12:48:48,FALSE,2,
154,6/29/2026 12:49:42,FALSE,3,
174,6/29/2026 13:43:13,FALSE,3,
176,6/29/2026 13:45:05,TRUE,1,"Other Walking Trails, Jordan Pond"
35,6/29/2026 13:45:24,TRUE,4,Jordan Pond House
102,6/29/2026 13:45:44,FALSE,2,
100,6/29/2026 13:49:27,FALSE,2,
147,6/29/2026 13:49:43,FALSE,2,
73,6/29/2026 12:53:03,FALSE,1,
89,6/29/2026 12:53:20,FALSE,2,
20,6/29/2026 13:50:33,TRUE,3,Jordan Pond
16,6/29/2026 13:51:27,FALSE,2,
200,6/29/2026 13:51:47,TRUE,2,
197,6/29/2026 13:54:29,FALSE,2,
133,6/29/2026 12:53:46,FALSE,2,
72,6/29/2026 12:54:25,FALSE,1,
187,6/29/2026 13:54:45,FALSE,2,
201,6/29/2026 12:55:07,FALSE,2,
221,6/29/2026 13:55:03,FALSE,2,
93,6/29/2026 12:55:37,FALSE,2,
96,6/29/2026 13:56:27,TRUE,4,
190,6/29/2026 13:57:20,TRUE,3,Jordan Pond House
38,6/29/2026 13:04:58,FALSE,2,
61,6/29/2026 14:02:03,TRUE,7,"Jordan Pond House, Jordan Pond"
185,6/29/2026 14:03:16,TRUE,2,Jordan Pond
17,6/29/2026 14:09:39,TRUE,2,Jordan Pond
65,6/29/2026 14:15:05,FALSE,2,
210,6/29/2026 13:06:53,FALSE,2,
83,6/29/2026 13:07:47,TRUE,2,Jordan Pond
110,6/29/2026 13:09:51,TRUE,2,Jordan Pond House
79,6/29/2026 14:15:42,TRUE,5,Jordan Pond
209,6/29/2026 13:13:22,FALSE,2,
56,6/29/2026 13:15:39,FALSE,2,
170,6/29/2026 13:21:16,TRUE,2,"Jordan Pond House, Jordan Pond"
113,6/29/2026 13:22:59,FALSE,2,
221,6/29/2026 13:23:32,FALSE,4,
42,6/29/2026 14:17:40,FALSE,3,
187,6/29/2026 13:27:25,FALSE,2,
157,6/29/2026 14:19:25,TRUE,2,Jordan Pond House
165,6/29/2026 13:31:06,FALSE,2,
197,6/29/2026 13:31:38,FALSE,2,
39,6/29/2026 14:24:33,TRUE,2,"Jordan Pond House, Jordan Pond"
121,6/29/2026 13:32:41,FALSE,2,
140,6/29/2026 14:25:14,TRUE,4,Jordan Pond
119,6/29/2026 13:32:56,FALSE,4,
218,6/29/2026 13:33:14,FALSE,4,
106,6/29/2026 13:33:25,TRUE,2,Jordan Pond House
220,6/29/2026 13:35:51,FALSE,5,
223,6/29/2026 14:26:01,TRUE,2,
16,6/29/2026 13:38:15,FALSE,2,
77,6/29/2026 14:27:25,TRUE,2,
29,6/29/2026 14:28:19,TRUE,5,Other Walking Trails
72,6/29/2026 13:39:57,FALSE,1,
215,6/29/2026 13:40:08,TRUE,2,Jordan Pond House
60,6/29/2026 14:30:10,TRUE,2,"Other Walking Trails, Jordan Pond"
23,6/29/2026 13:41:55,TRUE,2,Jordan Pond House
107,6/29/2026 13:42:58,FALSE,1,
264,6/29/2026 14:31:50,FALSE,3,
205,6/29/2026 14:35:43,TRUE,6,
40,6/29/2026 13:43:30,TRUE,4,
184,6/29/2026 13:47:26,TRUE,4,Jordan Pond
222,6/29/2026 14:36:13,TRUE,4,"Jordan Pond House, Jordan Pond"
129,6/29/2026 14:37:19,TRUE,5,Jordan Pond
67,6/29/2026 14:38:09,TRUE,3,Jordan Pond
105,6/29/2026 13:49:13,TRUE,2,"Jordan Pond House, Jordan Pond"
265,6/29/2026 14:40:05,FALSE,4,
257,6/29/2026 14:40:18,FALSE,2,
150,6/29/2026 13:49:38,TRUE,2,"Jordan Pond House, Jordan Pond"
248,6/29/2026 14:41:39,FALSE,2,
234,6/29/2026 13:50:00,TRUE,4,Jordan Pond House
69,6/29/2026 13:50:40,FALSE,2,
250,6/29/2026 14:41:58,FALSE,2,
44,6/29/2026 13:51:16,FALSE,2,
255,6/29/2026 14:42:18,FALSE,2,
21,6/29/2026 14:42:33,TRUE,1,Jordan Pond House
254,6/29/2026 14:43:39,FALSE,2,
225,6/29/2026 13:52:56,TRUE,1,Jordan Pond House
66,6/29/2026 14:44:28,FALSE,3,
143,6/29/2026 13:53:20,FALSE,2,
121,6/29/2026 13:54:56,FALSE,1,
113,6/29/2026 13:55:15,FALSE,2,
146,6/29/2026 13:58:12,TRUE,4,
153,6/29/2026 13:59:35,TRUE,3,"Jordan Pond House, Jordan Pond"
172,6/29/2026 14:01:01,FALSE,2,
227,6/29/2026 14:01:53,TRUE,2,"Jordan Pond House, Jordan Pond"
109,6/29/2026 14:44:39,TRUE,2,
166,6/29/2026 14:04:46,TRUE,4,Jordan Pond
81,6/29/2026 14:05:31,TRUE,2,Jordan Pond
35,6/29/2026 14:44:49,TRUE,2,
230,6/29/2026 14:45:01,FALSE,2,
217,6/29/2026 14:07:18,TRUE,2,Jordan Pond House
20,6/29/2026 14:45:27,FALSE,4,
68,6/29/2026 14:46:09,TRUE,1,
54,6/29/2026 14:07:57,FALSE,3,
195,6/29/2026 14:46:37,TRUE,2,"Jordan Pond House, Jordan Pond"
53,6/29/2026 14:09:02,TRUE,2,Jordan Pond
8,6/29/2026 14:47:18,TRUE,2,Jordan Pond House
197,6/29/2026 14:47:57,FALSE,2,
97,6/29/2026 14:48:46,TRUE,1,Jordan Pond House
76,6/29/2026 14:10:11,TRUE,2,Jordan Pond House
49,6/29/2026 14:49:17,TRUE,2,"Jordan Pond House, Jordan Pond"
162,6/29/2026 14:52:07,TRUE,3,Jordan Pond
221,6/29/2026 14:52:42,FALSE,2,
145,6/29/2026 14:12:34,TRUE,2,Jordan Pond House
61,6/29/2026 14:53:10,TRUE,5,
46,6/29/2026 14:13:03,FALSE,3,
98,6/29/2026 14:14:40,FALSE,2,
293,6/29/2026 14:53:28,FALSE,4,
136,6/29/2026 14:17:31,FALSE,2,
4,6/29/2026 14:18:05,FALSE,2,
214,6/29/2026 14:19:29,TRUE,3,Jordan Pond
141,6/29/2026 14:55:05,TRUE,4,
188,6/29/2026 14:55:26,TRUE,5,"Jordan Pond House, Jordan Pond"
294,6/29/2026 14:56:24,FALSE,4,
292,6/29/2026 14:56:37,FALSE,2,
161,6/29/2026 14:20:46,FALSE,2,
95,6/29/2026 14:24:04,TRUE,2,Jordan Pond House
14,6/29/2026 14:59:03,TRUE,4,Jordan Pond
88,6/29/2026 14:25:42,TRUE,2,Jordan Pond House
235,6/29/2026 14:59:41,TRUE,3,
156,6/29/2026 14:59:53,TRUE,4,Jordan Pond
269,6/29/2026 15:00:47,TRUE,2,Jordan Pond
276,6/29/2026 15:03:01,TRUE,4,
224,6/29/2026 15:04:27,TRUE,6,Jordan Pond
6,6/29/2026 14:26:18,FALSE,2,
232,6/29/2026 15:05:53,TRUE,6,Jordan Pond
267,6/29/2026 14:28:14,FALSE,4,
149,6/29/2026 15:09:41,TRUE,4,Jordan Pond
2,6/29/2026 14:31:23,TRUE,4,"Jordan Pond House, Other Walking Trails, Jordan Pond"
191,6/29/2026 15:10:01,TRUE,2,"Jordan Pond House, Jordan Pond"
186,6/29/2026 15:10:26,TRUE,5,Jordan Pond House
245,6/29/2026 14:39:38,FALSE,3,
154,6/29/2026 14:39:57,FALSE,4,
258,6/29/2026 14:41:01,FALSE,2,
262,6/29/2026 15:10:46,TRUE,6,Jordan Pond
266,6/29/2026 14:41:46,FALSE,3,
227,6/29/2026 14:42:07,FALSE,4,
10,6/29/2026 15:11:12,TRUE,5,"Jordan Pond House, Jordan Pond"
233,6/29/2026 14:44:03,TRUE,2,"Jordan Pond House, Jordan Pond"
241,6/29/2026 15:11:32,TRUE,2,"Jordan Pond House, Jordan Pond"
299,6/29/2026 14:56:52,FALSE,2,
63,6/29/2026 14:58:39,TRUE,2,Jordan Pond
246,6/29/2026 15:00:33,FALSE,2,
213,6/29/2026 15:00:58,TRUE,2,Jordan Pond
179,6/29/2026 15:14:15,TRUE,5,"Jordan Pond House, Jordan Pond"
290,6/29/2026 15:14:32,TRUE,4,Jordan Pond
120,6/29/2026 15:14:49,TRUE,5,"Jordan Pond House, Jordan Pond"
251,6/29/2026 15:01:26,TRUE,4,"Jordan Pond House, Jordan Pond"
176,6/29/2026 15:15:03,TRUE,2,Jordan Pond
85,6/29/2026 15:15:22,TRUE,5,"Jordan Pond House, Other Walking Trails"
34,6/29/2026 15:15:58,TRUE,4,Jordan Pond
289,6/29/2026 15:01:40,FALSE,1,
94,6/29/2026 15:16:12,TRUE,5,"Jordan Pond House, Jordan Pond"
24,6/29/2026 15:16:59,TRUE,2,
261,6/29/2026 15:02:50,FALSE,3,
127,6/29/2026 15:04:12,TRUE,2,Jordan Pond House
174,6/29/2026 15:04:29,FALSE,2,
175,6/29/2026 15:23:54,TRUE,1,Other Walking Trails
56,6/29/2026 15:05:18,TRUE,4,"Jordan Pond House, Jordan Pond"
93,6/29/2026 15:05:32,TRUE,2,
253,6/29/2026 15:24:11,TRUE,6,
43,6/29/2026 15:26:06,TRUE,4,
71,6/29/2026 15:06:24,TRUE,2,"Jordan Pond House, Jordan Pond"
249,6/29/2026 15:29:02,TRUE,4,
104,6/29/2026 15:29:39,TRUE,5,Jordan Pond
160,6/29/2026 15:08:52,TRUE,2,"Jordan Pond House, Jordan Pond"
7,6/29/2026 15:30:28,TRUE,2,Jordan Pond House
209,6/29/2026 15:16:36,TRUE,2,"Jordan Pond House, Other Walking Trails"
190,6/29/2026 15:31:23,TRUE,2,Jordan Pond
125,6/29/2026 15:17:40,FALSE,2,
50,6/29/2026 15:18:42,TRUE,2,"Jordan Pond House, Jordan Pond"
58,6/29/2026 15:19:49,TRUE,2,Jordan Pond House
291,6/29/2026 15:34:12,TRUE,2,
229,6/29/2026 15:19:59,TRUE,2,Jordan Pond House
192,6/29/2026 15:36:23,TRUE,7,
236,6/29/2026 15:37:42,TRUE,2,Jordan Pond House
159,6/29/2026 15:20:59,FALSE,2,
165,6/29/2026 15:21:15,TRUE,1,Jordan Pond
275,6/29/2026 15:38:01,TRUE,4,Jordan Pond
173,6/29/2026 15:22:12,TRUE,4,Jordan Pond
89,6/29/2026 15:23:37,FALSE,4,
92,6/29/2026 15:24:52,FALSE,1,
22,6/29/2026 15:42:57,TRUE,2,"Other Walking Trails, Jordan Pond"
87,6/29/2026 15:27:42,FALSE,2,
252,6/29/2026 15:28:12,TRUE,5,Jordan Pond
9,6/29/2026 15:47:15,TRUE,4,
151,6/29/2026 15:48:04,TRUE,4,
131,6/29/2026 15:50:42,TRUE,4,"Jordan Pond House, Jordan Pond"
80,6/29/2026 15:28:47,TRUE,2,Jordan Pond
226,6/29/2026 15:35:00,TRUE,5,Jordan Pond
30,6/29/2026 15:35:21,TRUE,1,
181,6/29/2026 15:35:33,TRUE,2,"Jordan Pond House, Jordan Pond"
274,6/29/2026 15:37:53,TRUE,2,
285,6/29/2026 15:39:17,TRUE,3,Jordan Pond House
114,6/29/2026 15:39:40,TRUE,2,
218,6/29/2026 15:42:17,TRUE,5,"Jordan Pond House, Jordan Pond"
75,6/29/2026 15:43:00,TRUE,2,Jordan Pond House
298,6/29/2026 15:43:11,TRUE,4,Jordan Pond
168,6/29/2026 15:44:42,TRUE,2,Jordan Pond
170,6/29/2026 15:45:10,TRUE,2,Jordan Pond House
207,6/29/2026 15:45:27,TRUE,4,"Jordan Pond House, Jordan Pond"
115,6/29/2026 15:47:07,TRUE,2,
12,6/29/2026 15:47:25,TRUE,2,
219,6/29/2026 15:48:20,TRUE,3,
200,6/29/2026 15:51:46,TRUE,4,"Jordan Pond House, Jordan Pond"
37,6/29/2026 15:54:43,TRUE,2,"Jordan Pond House, Jordan Pond"
27,6/29/2026 15:57:04,TRUE,2,Jordan Pond
51,6/29/2026 15:58:43,TRUE,2,
118,6/29/2026 15:59:59,TRUE,3,
59,6/29/2026 16:00:13,TRUE,1,
277,6/29/2026 16:00:28,TRUE,2,Jordan Pond House
158,6/29/2026 16:02:22,TRUE,2,"Jordan Pond House, Jordan Pond"
193,6/29/2026 16:03:24,TRUE,2,Jordan Pond
177,6/29/2026 16:05:13,TRUE,4,
142,6/29/2026 16:05:44,TRUE,3,"Jordan Pond House, Jordan Pond"
231,6/29/2026 16:05:55,TRUE,3,
52,6/29/2026 16:08:24,TRUE,2,
50,6/29/2026 14:26:34,TRUE,2,
